order_id,customer_id,restaurant_id,delivery_partner_id,order_date,order_time,order_amount,discount,delivery_fee,status,estimated_delivery_time,actual_delivery_time
O017056,C01559,R0183,D0325,2025-03-26,11:06:00,862.97,18.78,45.39,Pending,39,52
O017057,C02164,R0158,D0007,2025-08-02,11:03:00,547.79,148.81,56.79,Delivered,34,49
O017058,C02780,R0073,D0381,2025-04-23,23:36:00,1573.65,427.89,83.39,Delivered,26,44
O017059,C00511,R0071,D0066,2025-11-08,23:25:00,1186.5,80.81,33.64,Delivered,41,39
O017060,C02209,R0147,D0268,2025-02-26,17:56:00,822.2,9.22,29.5,Delivered,51,47
O017061,C04894,R0016,D0302,2025-04-11,22:23:00,130.52,13.57,89.67,Delivered,44,63
O017062,C00168,R0106,D0174,2025-09-07,17:43:00,719.16,205.37,84.91,Delivered,34,46
O017063,C04754,R0157,D0145,2025-05-15,19:26:00,1689.35,154.6,33.08,Delivered,29,49
O017064,C00085,R0146,D0079,2025-05-21,18:29:00,1512.67,392.65,64.69,Delivered,24,53
O017065,C01941,R0142,D0247,2025-03-25,12:32:00,228.02,55.84,63.5,Delivered,36,34
O017066,C02406,R0191,D0179,2025-07-26,22:09:00,1622.75,459.77,81.93,Delivered,25,22
O017067,C01837,R0123,D0226,2025-08-18,13:24:00,440.2,65.6,46.34,Delivered,22,46
O017068,C02098,R0062,D0411,2025-12-22,14:18:00,1975.4,546.37,25.13,Delivered,50,51
O017069,C00613,R0061,D0184,2025-10-29,18:17:00,1750.24,389.51,34.95,Delivered,27,34
O017070,C03849,R0074,D0452,2025-03-02,08:48:00,1835.19,477.88,36.96,Delivered,52,70
O017071,C02010,R0012,D0325,2025-08-05,14:37:00,1561.96,343.64,57.21,Delivered,42,40
O017072,C03408,R0044,D0083,2025-02-25,08:38:00,1450.48,200.68,60.28,Cancelled,31,34
O017073,C01000,R0035,D0428,2025-01-29,16:43:00,564.43,155.62,36.42,Delivered,29,41
O017074,C03670,R0149,D0313,2025-04-21,20:33:00,1214.16,291.6,45.5,Delivered,52,69
O017075,C01070,R0046,D0256,2025-04-02,19:47:00,1423.21,273.75,82.73,Delivered,32,57
O017076,C03298,R0033,D0204,2025-05-22,21:00:00,647.36,93.81,23.47,Delivered,25,48
O017077,C01586,R0138,D0407,2025-04-12,21:24:00,856.79,24.32,79.46,Delivered,43,60
O017078,C02943,R0171,D0148,2025-03-12,13:59:00,1899.4,464.67,98.22,Delivered,46,42
O017079,C01883,R0022,D0449,2025-01-13,21:04:00,875.12,109.31,80.92,Delivered,47,78
O017080,C04157,R0198,D0271,2025-06-06,14:33:00,699.22,75.4,94.55,Delivered,54,67
O017081,C00750,R0059,D0469,2025-03-22,12:59:00,303.7,21.01,41.06,Delivered,43,58
O017082,C00237,R0190,D0010,2025-04-10,21:50:00,748.55,121.63,61.42,Delivered,29,41
O017083,C01072,R0110,D0293,2025-03-24,23:02:00,1263.07,314.46,53.17,Delivered,39,64
O017084,C01770,R0199,D0385,2025-08-06,22:56:00,380.69,33.07,41.85,Delivered,41,73
O017085,C03327,R0154,D0409,2025-08-25,22:56:00,1250.04,345.26,23.25,Delivered,38,70
O017086,C00077,R0102,D0074,2025-05-05,22:28:00,1508.27,179.61,80.75,Cancelled,37,34
O017087,C04659,R0173,D0212,2025-07-20,19:29:00,1559.66,453.59,77.96,Delivered,35,48
O017088,C03628,R0036,D0314,2025-01-02,09:48:00,1971.14,400.12,65.28,Delivered,29,36
O017089,C00021,R0187,D0235,2025-03-03,14:36:00,925.67,101.98,97.91,Cancelled,25,29
O017090,C01708,R0010,D0012,2025-01-20,21:09:00,161.62,47.69,89.37,Delivered,32,51
O017091,C01439,R0016,D0235,2025-07-29,20:14:00,1723.91,307.36,65.01,Delivered,27,38
O017092,C00828,R0165,D0027,2025-12-12,23:29:00,258.68,59.65,93.64,Delivered,43,48
O017093,C00888,R0134,D0292,2025-06-29,13:56:00,1737.15,235.45,64.77,Pending,39,38
O017094,C00739,R0115,D0396,2025-03-03,22:04:00,1967.13,70.4,87.0,Delivered,44,63
O017095,C02359,R0088,D0265,2025-09-30,10:03:00,1822.96,527.22,60.11,Delivered,24,33
O017096,C01032,R0042,D0463,2025-10-22,22:48:00,1931.62,186.44,84.51,Delivered,23,27
O017097,C03728,R0082,D0359,2025-08-29,15:22:00,144.34,39.75,55.76,Pending,45,64
O017098,C04152,R0076,D0161,2025-09-08,11:08:00,121.6,33.11,65.72,Delivered,54,58
O017099,C00139,R0111,D0436,2025-01-10,21:11:00,499.57,14.24,35.67,Delivered,34,42
O017100,C04555,R0023,D0237,2025-07-06,13:42:00,1617.55,55.66,69.46,Delivered,54,62
O017101,C04066,R0057,D0325,2025-04-20,09:26:00,269.89,49.56,83.84,Delivered,30,52
O017102,C03494,R0182,D0489,2025-01-28,13:18:00,1518.38,16.35,87.01,Cancelled,52,80
O017103,C04323,R0125,D0323,2025-03-02,14:10:00,123.86,15.65,81.52,Delivered,59,78
O017104,C00350,R0178,D0111,2025-02-27,15:12:00,1489.09,235.78,20.89,Delivered,23,50
O017105,C01264,R0108,D0073,2025-10-27,15:03:00,575.13,33.95,94.6,Delivered,40,62
O017106,C01393,R0118,D0422,2025-12-05,12:13:00,936.83,216.46,24.67,Delivered,22,48
O017107,C02879,R0019,D0366,2025-09-09,15:16:00,1955.36,253.17,76.74,Delivered,51,74
O017108,C00630,R0124,D0345,2025-09-13,16:24:00,1148.3,145.77,85.77,Delivered,54,81
O017109,C04772,R0090,D0032,2025-05-25,08:50:00,241.78,17.0,81.37,Delivered,20,19
O017110,C03513,R0025,D0500,2025-03-20,20:52:00,1758.95,468.48,81.75,Delivered,37,70
O017111,C00728,R0028,D0110,2025-12-07,08:53:00,714.97,2.41,37.89,Delivered,25,32
O017112,C01348,R0155,D0079,2025-10-21,20:36:00,1212.17,2.51,26.95,Delivered,38,69
O017113,C01522,R0038,D0465,2025-10-13,16:45:00,1452.37,433.73,57.87,Cancelled,50,74
O017114,C00433,R0131,D0180,2025-10-15,15:43:00,1577.28,9.98,70.54,Delivered,27,47
O017115,C02000,R0188,D0232,2025-08-02,08:25:00,921.74,42.9,85.95,Delivered,25,24
O017116,C03357,R0167,D0122,2025-01-20,19:41:00,1568.87,415.56,48.2,Delivered,58,86
O017117,C02248,R0183,D0487,2025-12-24,12:12:00,322.1,59.5,85.92,Cancelled,42,42
O017118,C03113,R0174,D0305,2025-08-18,18:28:00,1098.77,206.02,60.13,Pending,23,54
O017119,C00229,R0059,D0279,2025-03-05,20:20:00,141.58,20.21,82.89,Delivered,31,57
O017120,C02340,R0045,D0208,2025-02-05,12:38:00,871.92,39.39,38.15,Delivered,34,46
O017121,C04760,R0115,D0099,2025-07-30,17:05:00,793.06,87.35,81.2,Delivered,23,18
O017122,C00921,R0059,D0338,2025-06-20,12:32:00,1958.45,421.8,37.02,Delivered,29,57
O017123,C01507,R0024,D0243,2025-01-26,18:15:00,855.91,124.63,26.48,Delivered,49,62
O017124,C01651,R0039,D0019,2025-09-20,23:45:00,1823.48,399.24,82.87,Delivered,58,62
O017125,C02182,R0131,D0490,2025-10-17,09:02:00,927.07,2.02,82.5,Delivered,31,27
O017126,C03950,R0132,D0480,2025-06-13,20:55:00,1113.44,219.05,28.82,Delivered,58,53
O017127,C02116,R0133,D0206,2025-03-03,16:16:00,766.36,136.32,54.05,Cancelled,27,22
O017128,C04555,R0107,D0462,2025-03-27,18:18:00,1316.03,384.7,22.48,Delivered,25,49
O017129,C00018,R0081,D0089,2025-03-14,23:49:00,1504.33,409.34,77.76,Delivered,36,37
O017130,C00873,R0053,D0296,2025-03-01,18:15:00,1603.01,288.7,82.31,Delivered,42,45
O017131,C03906,R0136,D0045,2025-11-16,11:07:00,1418.49,245.2,73.69,Delivered,26,29
O017132,C04877,R0187,D0214,2025-06-27,08:16:00,726.9,20.19,62.14,Delivered,52,55
O017133,C04202,R0073,D0327,2025-02-21,13:23:00,728.13,205.57,30.88,Delivered,26,22
O017134,C01102,R0138,D0459,2025-05-25,19:19:00,761.02,161.39,99.0,Delivered,51,49
O017135,C03118,R0010,D0500,2025-11-12,12:33:00,171.88,25.9,40.49,Delivered,48,81
O017136,C00378,R0092,D0421,2025-03-18,08:20:00,1891.8,486.64,87.09,Delivered,49,76
O017137,C00010,R0167,D0433,2025-04-29,15:28:00,471.88,103.44,26.11,Delivered,32,43
O017138,C03742,R0074,D0467,2025-07-28,21:48:00,402.5,68.05,35.27,Cancelled,57,60
O017139,C02966,R0165,D0388,2025-07-01,17:08:00,1149.47,185.91,74.99,Cancelled,37,60
O017140,C02550,R0054,D0074,2025-05-18,19:21:00,190.09,52.82,23.36,Delivered,49,80
O017141,C02224,R0088,D0310,2025-05-05,08:30:00,1691.9,405.6,20.57,Delivered,40,52
O017142,C00821,R0186,D0260,2025-06-02,21:35:00,1764.78,213.41,69.25,Delivered,57,62
O017143,C04065,R0088,D0407,2025-01-18,22:34:00,855.84,161.45,73.91,Delivered,49,53
O017144,C03015,R0112,D0414,2025-03-05,20:01:00,1945.7,114.62,76.73,Delivered,37,63
O017145,C02256,R0041,D0303,2025-08-24,13:02:00,716.09,200.49,89.12,Delivered,53,85
O017146,C00769,R0180,D0422,2025-03-20,15:46:00,594.45,123.99,45.36,Pending,48,47
O017147,C03704,R0107,D0433,2025-02-28,12:10:00,1980.41,570.37,26.94,Delivered,39,36
O017148,C03681,R0042,D0204,2025-09-08,11:15:00,575.58,50.41,51.82,Delivered,50,55
O017149,C01303,R0143,D0454,2025-11-10,10:58:00,944.08,89.27,40.34,Delivered,55,68
O017150,C00925,R0185,D0338,2025-03-02,23:02:00,1262.55,315.17,96.67,Delivered,38,72
O017151,C03834,R0189,D0481,2025-04-28,10:39:00,712.81,55.99,36.07,Cancelled,32,49
O017152,C01994,R0072,D0270,2025-03-20,18:35:00,830.01,89.06,75.99,Delivered,32,57
O017153,C04756,R0167,D0452,2025-08-25,20:26:00,1469.44,389.83,93.79,Delivered,25,52
O017154,C00043,R0194,D0141,2025-11-23,14:37:00,1473.75,228.91,73.55,Cancelled,42,58
O017155,C03473,R0133,D0144,2025-06-20,12:34:00,1626.88,146.61,25.31,Delivered,47,54
O017156,C01778,R0139,D0180,2025-09-01,23:36:00,1228.03,150.8,94.09,Delivered,20,26
O017157,C03576,R0168,D0223,2025-07-27,23:10:00,543.7,116.12,31.85,Delivered,25,38
O017158,C00386,R0149,D0407,2025-12-10,23:12:00,732.91,34.89,35.98,Delivered,58,61
O017159,C03365,R0071,D0021,2025-03-28,10:16:00,1811.34,522.84,78.31,Delivered,59,58
O017160,C02681,R0094,D0218,2025-05-19,13:51:00,1494.08,220.94,59.41,Delivered,52,86
O017161,C02796,R0157,D0106,2025-03-29,17:36:00,267.25,61.33,82.24,Delivered,40,69
O017162,C04057,R0039,D0355,2025-05-13,19:51:00,1531.87,322.6,33.16,Delivered,32,30
O017163,C03637,R0010,D0244,2025-02-08,21:11:00,728.25,148.72,88.53,Delivered,36,56
O017164,C02926,R0033,D0490,2025-06-25,11:30:00,144.13,18.16,44.33,Delivered,50,52
O017165,C04041,R0146,D0017,2025-03-21,20:19:00,1019.09,12.95,61.71,Delivered,35,57
O017166,C03401,R0111,D0349,2025-01-20,17:07:00,1778.45,395.59,29.08,Pending,59,81
O017167,C04562,R0104,D0182,2025-08-09,21:00:00,944.26,270.18,48.09,Delivered,36,60
O017168,C04247,R0031,D0303,2025-12-03,15:12:00,1978.72,299.79,48.83,Delivered,27,44
O017169,C02372,R0050,D0444,2025-10-02,13:34:00,438.35,125.43,97.35,Delivered,44,64
O017170,C00051,R0198,D0422,2025-07-07,08:30:00,766.71,123.03,86.48,Delivered,50,51
O017171,C04630,R0164,D0165,2025-06-03,08:01:00,131.58,6.61,24.62,Delivered,47,51
O017172,C00048,R0007,D0306,2025-05-23,18:05:00,195.67,14.06,42.85,Delivered,59,76
O017173,C04957,R0185,D0421,2025-09-08,09:11:00,773.2,200.58,36.54,Delivered,57,59
O017174,C02180,R0005,D0183,2025-07-31,23:19:00,1103.94,205.84,45.51,Cancelled,27,37
O017175,C01252,R0162,D0165,2025-05-29,18:43:00,550.48,68.43,21.05,Delivered,21,22
O017176,C04030,R0024,D0093,2025-06-24,10:09:00,416.27,99.83,82.57,Delivered,28,31
O017177,C04737,R0142,D0192,2025-06-21,08:09:00,899.28,173.12,31.07,Delivered,39,48
O017178,C00715,R0061,D0351,2025-05-14,13:46:00,424.28,111.03,36.22,Delivered,23,57
O017179,C04785,R0047,D0197,2025-04-26,08:05:00,1298.7,378.29,72.49,Delivered,54,81
O017180,C02577,R0157,D0347,2025-12-23,23:23:00,1915.05,374.15,70.43,Pending,51,55
O017181,C01840,R0141,D0420,2025-07-22,17:23:00,1632.43,475.39,86.09,Delivered,28,24
O017182,C02946,R0128,D0081,2025-10-22,16:04:00,508.91,71.82,30.97,Delivered,49,66
O017183,C04489,R0175,D0137,2025-05-26,20:17:00,1907.16,480.6,37.61,Cancelled,20,33
O017184,C04246,R0139,D0140,2025-08-26,23:39:00,1527.14,415.28,90.1,Delivered,51,48
O017185,C00658,R0113,D0240,2025-08-16,12:42:00,394.45,5.35,73.29,Delivered,56,68
O017186,C03686,R0118,D0399,2025-09-12,10:03:00,1200.92,311.67,26.32,Delivered,37,36
O017187,C03305,R0111,D0471,2025-10-19,16:25:00,1936.31,237.4,27.52,Delivered,57,57
O017188,C04459,R0083,D0447,2025-06-05,21:08:00,283.84,33.91,62.67,Delivered,41,36
O017189,C01057,R0017,D0482,2025-12-05,22:20:00,614.91,144.19,80.05,Delivered,38,38
O017190,C02463,R0048,D0277,2025-12-16,08:49:00,810.77,59.92,71.47,Delivered,35,39
O017191,C00785,R0197,D0265,2025-08-31,11:22:00,319.63,3.02,74.24,Delivered,40,72
O017192,C02475,R0145,D0066,2025-07-26,13:25:00,668.57,54.39,65.76,Delivered,58,73
O017193,C00678,R0117,D0362,2025-09-11,22:16:00,1415.42,275.34,90.51,Delivered,23,27
O017194,C04417,R0159,D0074,2025-09-15,16:10:00,1006.75,287.96,91.75,Delivered,34,66
O017195,C00090,R0037,D0456,2025-03-14,09:14:00,900.04,106.85,68.45,Delivered,31,57
O017196,C01135,R0139,D0204,2025-02-04,20:03:00,920.68,220.28,78.5,Delivered,35,54
O017197,C00575,R0125,D0491,2025-05-09,23:34:00,1543.34,92.85,57.0,Delivered,48,69
O017198,C04521,R0098,D0248,2025-07-07,18:18:00,1983.43,506.91,41.55,Delivered,44,61
O017199,C02537,R0024,D0188,2025-11-15,14:12:00,1218.43,279.79,70.9,Delivered,32,40
O017200,C02332,R0181,D0358,2025-04-05,08:36:00,1527.95,205.42,85.21,Delivered,39,45
O017201,C04975,R0141,D0393,2025-08-08,19:32:00,807.86,216.88,41.01,Cancelled,53,64
O017202,C00488,R0015,D0183,2025-10-28,23:09:00,1735.22,19.71,70.07,Delivered,38,67
O017203,C00493,R0144,D0483,2025-05-05,15:44:00,898.62,211.87,69.8,Cancelled,30,56
O017204,C02570,R0034,D0423,2025-07-04,14:25:00,1876.73,19.82,93.51,Delivered,48,68
O017205,C04148,R0187,D0181,2025-02-06,08:27:00,1512.66,392.53,80.74,Delivered,47,50
O017206,C04426,R0171,D0264,2025-09-20,09:50:00,1444.14,76.59,84.9,Delivered,38,36
O017207,C02109,R0151,D0151,2025-04-20,10:55:00,651.26,7.48,65.68,Delivered,37,64
O017208,C03895,R0175,D0428,2025-06-27,16:21:00,1612.66,149.39,78.22,Delivered,48,71
O017209,C02804,R0066,D0069,2025-05-22,22:38:00,300.03,16.09,39.58,Delivered,39,73
O017210,C00902,R0047,D0120,2025-05-14,12:14:00,1122.25,219.45,66.37,Delivered,47,58
O017211,C00625,R0082,D0462,2025-05-29,12:25:00,1497.22,212.17,72.98,Delivered,27,29
O017212,C02979,R0128,D0177,2025-10-15,23:04:00,1778.82,69.24,86.7,Delivered,59,88
O017213,C01238,R0146,D0337,2025-09-15,16:47:00,1182.34,324.96,33.26,Delivered,59,66
O017214,C00370,R0168,D0086,2025-02-08,18:32:00,590.81,65.19,46.14,Delivered,54,52
O017215,C04201,R0091,D0319,2025-11-01,11:39:00,1712.84,145.34,83.31,Delivered,24,42
O017216,C01429,R0148,D0030,2025-10-10,22:00:00,1559.16,326.51,54.74,Delivered,44,77
O017217,C01829,R0025,D0453,2025-11-08,11:23:00,391.77,46.25,58.76,Delivered,39,71
O017218,C01192,R0003,D0491,2025-01-14,09:46:00,1757.54,76.72,69.54,Delivered,26,26
O017219,C01662,R0031,D0344,2025-12-25,11:36:00,1923.77,336.11,78.18,Delivered,47,53
O017220,C02111,R0081,D0157,2025-12-27,21:31:00,1121.7,10.22,43.06,Delivered,44,67
O017221,C02447,R0047,D0161,2025-10-08,23:42:00,172.89,32.53,89.11,Delivered,47,79
O017222,C00700,R0070,D0467,2025-02-22,12:01:00,1839.67,478.8,49.13,Pending,57,86
O017223,C00402,R0031,D0041,2025-01-11,12:22:00,333.26,26.2,40.87,Delivered,32,58
O017224,C00935,R0156,D0202,2025-06-12,10:36:00,1302.93,333.15,75.96,Delivered,49,52
O017225,C03973,R0128,D0433,2025-07-02,12:02:00,861.72,63.35,48.79,Delivered,58,55
O017226,C04597,R0185,D0399,2025-07-05,11:54:00,1984.86,120.56,60.51,Cancelled,27,31
O017227,C04821,R0047,D0213,2025-02-06,12:35:00,1842.61,395.45,46.42,Cancelled,22,32
O017228,C02103,R0060,D0445,2025-01-09,19:08:00,1590.56,31.26,88.28,Delivered,35,44
O017229,C03490,R0156,D0170,2025-01-28,15:14:00,478.63,5.83,59.97,Delivered,35,39
O017230,C03056,R0149,D0089,2025-11-07,12:36:00,1428.47,195.41,25.23,Delivered,42,74
O017231,C01948,R0177,D0149,2025-06-23,22:53:00,1187.08,12.14,24.54,Delivered,29,46
O017232,C00428,R0092,D0193,2025-05-07,08:53:00,357.16,53.22,49.19,Delivered,25,56
O017233,C02947,R0189,D0494,2025-03-11,16:36:00,1609.89,313.65,52.61,Delivered,38,41
O017234,C03492,R0004,D0215,2025-10-10,14:48:00,264.27,18.09,22.99,Delivered,57,84
O017235,C01539,R0002,D0238,2025-09-23,23:37:00,1015.06,273.72,88.2,Delivered,45,56
O017236,C00366,R0184,D0145,2025-05-31,18:32:00,910.47,54.7,60.53,Delivered,37,64
O017237,C01589,R0031,D0206,2025-05-29,13:37:00,1631.78,116.26,63.83,Delivered,46,75
O017238,C02513,R0128,D0228,2025-08-06,11:21:00,912.38,249.92,72.14,Delivered,39,51
O017239,C02540,R0022,D0290,2025-05-06,19:58:00,1419.19,292.73,37.41,Delivered,25,28
O017240,C04868,R0183,D0341,2025-01-03,18:51:00,1008.7,159.97,61.83,Delivered,36,44
O017241,C01430,R0023,D0464,2025-07-06,11:04:00,1205.84,119.43,37.83,Cancelled,49,61
O017242,C01770,R0180,D0211,2025-02-12,21:53:00,557.98,128.74,53.22,Delivered,35,50
O017243,C01673,R0139,D0065,2025-04-09,14:51:00,484.66,85.54,70.15,Delivered,44,43
O017244,C02236,R0188,D0460,2025-09-20,22:05:00,1448.84,148.62,38.87,Delivered,35,35
O017245,C02846,R0060,D0255,2025-07-09,17:38:00,332.43,82.37,90.69,Delivered,25,48
O017246,C00531,R0197,D0490,2025-02-11,13:01:00,434.37,103.54,43.5,Delivered,56,84
O017247,C02985,R0155,D0028,2025-04-07,22:21:00,1887.8,532.85,44.3,Delivered,26,59
O017248,C00101,R0098,D0122,2025-09-17,22:19:00,581.33,173.51,93.69,Delivered,51,46
O017249,C01948,R0131,D0042,2025-08-06,11:50:00,714.26,2.47,51.14,Delivered,36,56
O017250,C00794,R0150,D0236,2025-05-16,17:58:00,1303.07,125.14,30.92,Delivered,46,60
O017251,C01827,R0035,D0284,2025-12-06,13:19:00,936.67,54.13,54.2,Cancelled,22,24
O017252,C03249,R0092,D0182,2025-05-25,22:52:00,1162.1,74.47,47.12,Delivered,47,53
O017253,C01616,R0171,D0093,2025-01-05,15:37:00,374.73,97.22,59.61,Delivered,53,75
O017254,C03249,R0071,D0217,2025-05-16,21:10:00,1377.57,402.91,69.01,Cancelled,48,66
O017255,C03315,R0067,D0483,2025-01-07,20:08:00,397.51,112.11,46.37,Delivered,23,55
O017256,C00418,R0173,D0493,2025-02-06,19:38:00,1520.68,317.73,76.9,Delivered,46,49
O017257,C01455,R0057,D0117,2025-11-07,10:33:00,1094.87,182.28,44.22,Delivered,39,36
O017258,C03603,R0077,D0056,2025-03-08,15:44:00,1650.77,315.96,87.09,Delivered,31,65
O017259,C04615,R0158,D0284,2025-11-21,10:11:00,428.1,109.89,96.97,Pending,54,81
O017260,C03735,R0012,D0303,2025-01-05,17:41:00,817.33,1.73,21.09,Pending,29,27
O017261,C01091,R0063,D0090,2025-09-30,23:46:00,1708.98,219.56,29.32,Pending,33,35
O017262,C03075,R0176,D0354,2025-02-27,22:15:00,1617.55,245.82,60.8,Delivered,41,63
O017263,C02542,R0084,D0120,2025-06-04,21:45:00,1934.93,536.05,69.84,Delivered,43,74
O017264,C04917,R0034,D0471,2025-12-26,22:30:00,521.72,26.93,92.85,Delivered,45,52
O017265,C00481,R0121,D0099,2025-04-23,13:56:00,1124.15,251.03,70.44,Delivered,30,40
O017266,C00580,R0074,D0206,2025-04-02,16:19:00,133.98,37.14,89.14,Delivered,39,56
O017267,C00041,R0179,D0431,2025-11-20,14:40:00,1933.95,443.27,61.79,Delivered,27,25
O017268,C04559,R0027,D0257,2025-09-01,17:12:00,432.74,1.34,75.17,Delivered,48,50
O017269,C04903,R0069,D0438,2025-10-11,18:55:00,1818.94,359.85,93.88,Delivered,28,41
O017270,C02975,R0011,D0341,2025-03-30,17:39:00,1388.83,87.3,74.2,Delivered,57,84
O017271,C03085,R0111,D0355,2025-06-27,22:33:00,1880.01,341.29,58.61,Delivered,25,56
O017272,C02470,R0050,D0218,2025-08-16,23:10:00,571.64,97.95,67.43,Pending,47,53
O017273,C00247,R0010,D0040,2025-12-28,20:23:00,755.81,217.0,54.42,Cancelled,45,54
O017274,C00411,R0025,D0470,2025-03-08,23:07:00,412.36,23.54,32.0,Delivered,28,28
O017275,C00875,R0134,D0053,2025-05-02,18:57:00,902.62,13.68,81.61,Pending,45,46
O017276,C01316,R0148,D0172,2025-06-08,20:48:00,1900.25,348.47,53.16,Delivered,44,69
O017277,C04124,R0143,D0318,2025-12-23,17:14:00,1185.21,122.29,27.58,Delivered,25,36
O017278,C00722,R0004,D0077,2025-09-25,09:53:00,890.64,200.45,76.32,Delivered,40,57
O017279,C02249,R0068,D0342,2025-07-02,13:39:00,717.25,213.72,81.12,Delivered,40,57
O017280,C02165,R0084,D0352,2025-12-23,09:48:00,1211.05,145.82,28.42,Delivered,46,74
O017281,C04866,R0044,D0125,2025-01-04,15:17:00,1474.11,67.15,56.47,Delivered,30,27
O017282,C04774,R0107,D0112,2025-05-01,08:41:00,872.9,145.11,58.5,Delivered,39,70
O017283,C03678,R0005,D0233,2025-08-18,17:08:00,538.71,55.95,38.76,Delivered,36,62
O017284,C03645,R0097,D0171,2025-10-25,17:30:00,1211.51,288.83,83.93,Delivered,53,50
O017285,C04316,R0146,D0297,2025-08-07,21:03:00,794.57,127.37,62.46,Delivered,41,41
O017286,C02780,R0117,D0268,2025-07-01,08:46:00,1989.22,541.97,65.79,Delivered,35,54
O017287,C00421,R0025,D0177,2025-10-05,09:36:00,937.98,235.86,48.64,Delivered,40,73
O017288,C02032,R0003,D0185,2025-09-14,17:00:00,925.53,253.81,39.64,Delivered,32,36
O017289,C03931,R0119,D0272,2025-10-31,10:26:00,1694.99,152.07,84.17,Cancelled,53,66
O017290,C02748,R0013,D0232,2025-02-12,19:30:00,576.94,156.25,62.63,Delivered,26,30
O017291,C01737,R0076,D0436,2025-12-24,15:30:00,225.38,58.58,39.27,Delivered,51,60
O017292,C01875,R0112,D0494,2025-01-18,21:08:00,1722.26,323.96,54.09,Delivered,32,54
O017293,C00630,R0137,D0079,2025-07-17,17:56:00,1219.18,333.0,64.46,Delivered,51,54
O017294,C00750,R0028,D0440,2025-06-26,13:25:00,594.3,9.67,64.41,Delivered,38,66
O017295,C00391,R0111,D0374,2025-03-17,20:44:00,751.24,177.06,64.62,Delivered,43,61
O017296,C02467,R0136,D0029,2025-06-30,12:08:00,908.74,39.67,33.53,Cancelled,59,58
O017297,C03758,R0010,D0200,2025-05-30,19:16:00,1392.74,142.44,64.39,Delivered,24,45
O017298,C01285,R0083,D0344,2025-03-23,12:59:00,989.55,216.59,47.66,Delivered,47,66
O017299,C04439,R0159,D0143,2025-01-10,09:14:00,852.06,53.6,65.37,Delivered,36,59
O017300,C03400,R0063,D0142,2025-10-07,21:50:00,1582.89,109.79,73.32,Delivered,59,85
O017301,C00955,R0172,D0363,2025-07-31,15:03:00,236.51,15.05,38.44,Cancelled,49,61
O017302,C01702,R0068,D0002,2025-05-20,10:45:00,1339.82,183.38,29.65,Delivered,30,32
O017303,C00419,R0016,D0024,2025-09-17,16:59:00,952.95,23.15,68.35,Cancelled,34,48
O017304,C01112,R0001,D0224,2025-08-16,09:58:00,736.22,195.8,75.44,Delivered,55,79
O017305,C02019,R0196,D0480,2025-12-02,11:43:00,1862.39,407.71,89.27,Delivered,29,33
O017306,C00739,R0178,D0336,2025-01-05,18:09:00,1578.07,243.11,39.68,Delivered,39,61
O017307,C04192,R0158,D0254,2025-03-24,22:15:00,516.59,13.05,29.92,Delivered,49,63
O017308,C00204,R0156,D0376,2025-01-06,11:45:00,1339.44,49.96,97.88,Delivered,54,77
O017309,C01733,R0063,D0051,2025-06-01,11:48:00,1662.34,49.11,23.2,Pending,54,74
O017310,C04471,R0142,D0085,2025-08-11,22:11:00,1979.75,8.76,53.29,Delivered,51,62
O017311,C03966,R0082,D0323,2025-06-30,13:25:00,1427.01,285.58,59.47,Cancelled,31,33
O017312,C00552,R0046,D0040,2025-09-20,17:58:00,1412.31,216.15,76.86,Delivered,26,52
O017313,C03914,R0179,D0242,2025-09-23,10:16:00,1265.25,145.02,84.9,Delivered,37,53
O017314,C01757,R0004,D0177,2025-06-16,23:55:00,176.0,18.35,64.61,Delivered,47,73
O017315,C01252,R0065,D0384,2025-03-19,18:26:00,1211.61,167.71,22.31,Delivered,30,60
O017316,C01906,R0059,D0500,2025-02-11,08:56:00,1629.59,232.2,99.85,Delivered,53,62
O017317,C00731,R0116,D0196,2025-03-03,08:40:00,851.3,35.52,71.18,Pending,54,67
O017318,C02790,R0150,D0202,2025-10-05,10:33:00,1215.26,193.79,86.53,Delivered,31,42
O017319,C02169,R0011,D0059,2025-11-09,16:08:00,1860.33,26.8,53.17,Delivered,31,30
O017320,C00890,R0199,D0428,2025-12-18,15:13:00,426.86,120.2,24.18,Delivered,34,64
O017321,C03712,R0155,D0190,2025-01-31,18:39:00,632.9,135.61,26.61,Delivered,59,91
O017322,C02033,R0189,D0129,2025-01-04,16:28:00,309.6,0.88,81.69,Delivered,38,59
O017323,C00499,R0156,D0323,2025-04-19,17:10:00,1050.46,91.02,37.0,Delivered,59,59
O017324,C04747,R0124,D0169,2025-04-03,13:36:00,1695.33,499.81,88.51,Delivered,29,32
O017325,C01759,R0131,D0455,2025-04-09,15:53:00,926.91,13.47,40.19,Delivered,27,23
O017326,C01944,R0043,D0154,2025-07-11,18:39:00,232.7,10.24,40.73,Delivered,41,75
O017327,C00055,R0077,D0187,2025-11-29,21:43:00,600.72,85.98,27.83,Delivered,40,54
O017328,C01913,R0035,D0428,2025-07-31,21:58:00,1790.44,189.85,31.24,Delivered,39,36
O017329,C03928,R0097,D0474,2025-03-24,23:50:00,1159.3,342.65,30.17,Delivered,24,52
O017330,C03919,R0179,D0014,2025-07-26,23:51:00,1836.74,297.33,23.37,Delivered,20,44
